file_id,organism,locus_tag,ess,conf,conf_bert,conf_mean
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0001,0,0.083857923746109,0.0796397700905799,0.08174884691834444
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0002,0,0.0055150715634226,0.1493227630853653,0.07741891732439395
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0003,0,0.0968121886253357,0.1104798913002014,0.10364603996276855
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0004,1,0.575127124786377,0.5893092155456543,0.5822181701660156
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0005,0,0.6108579635620117,0.6335304379463196,0.6221942007541656
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0006,0,0.0623229555785656,0.4174161255359649,0.23986954055726525
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0007,0,0.3314320743083954,0.4057349860668182,0.3685835301876068
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0008,0,0.4009041488170624,0.2372241616249084,0.3190641552209854
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0009,0,0.4628125131130218,0.3589093685150146,0.4108609408140182
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0010,0,0.3540869057178497,0.3694461286067962,0.36176651716232294
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0011,0,0.2537857890129089,0.2305375784635543,0.2421616837382316
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0012,0,0.1098053157329559,0.1231594681739807,0.1164823919534683
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0013,0,0.3020634055137634,0.1481451392173767,0.22510427236557007
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0014,0,0.0849177688360214,0.3748814463615417,0.22989960759878153
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0015,0,0.2633181512355804,0.1715293973684311,0.21742377430200574
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0016,0,0.2670771479606628,0.2668928802013397,0.2669850140810013
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0017,0,0.2726744413375854,0.3031100928783417,0.28789226710796356
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0018,0,0.3003622591495514,0.2876339256763458,0.2939980924129486
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0019,0,0.2588365077972412,0.1809638142585754,0.21990016102790833
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0020,0,0.3633109033107757,0.299156129360199,0.33123351633548737
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0021,0,0.2188678830862045,0.3705393373966217,0.2947036102414131
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0022,0,0.2679388225078583,0.0819863677024841,0.1749625951051712
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0023,0,0.0745370611548423,0.0803361535072326,0.07743660733103744
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0024,0,0.0198652632534503,0.0671589449048042,0.04351210407912725
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0025,0,0.0361583344638347,0.0142020499333739,0.0251801921986043
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0026,0,0.0221881177276372,0.0694315209984779,0.045809819363057544
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0027,0,0.0197759866714477,0.028148241341114,0.02396211400628085
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0028,0,0.459808886051178,0.1466005742549896,0.3032047301530838
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0029,0,0.0258255377411842,0.4440097212791443,0.23491762951016423
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0030,0,0.0198693946003913,0.5207585692405701,0.2703139819204807
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0031,0,0.1143466308712959,0.2037901580333709,0.1590683944523334
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0032,0,0.0621189959347248,0.3053095936775207,0.18371429480612275
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0033,0,0.1335350424051284,0.2711996138095855,0.20236732810735697
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0034,0,0.0652056038379669,0.0521576963365078,0.05868165008723735
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0035,0,0.4094535708427429,0.762662410736084,0.5860579907894135
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0036,0,0.0464122332632541,0.1247802972793579,0.085596265271306
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0037,0,0.4804960191249847,0.4207565486431122,0.45062628388404846
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0038,0,0.4388365447521209,0.5942052006721497,0.5165208727121353
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0039,0,0.186920940876007,0.6873893141746521,0.43715512752532953
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0040,0,0.3806541562080383,0.4877757728099823,0.4342149645090103
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0041,0,0.3406833112239837,0.2655274868011474,0.30310539901256556
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0042,0,0.7259637117385864,0.6732598543167114,0.6996117830276489
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0043,0,0.137330561876297,0.0842876955866813,0.11080912873148915
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0044,0,0.3951702713966369,0.1596348583698272,0.27740256488323206
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0045,0,0.3480099737644195,0.3930457830429077,0.37052787840366364
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0046,0,0.4433258473873138,0.3520129024982452,0.3976693749427795
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0047,0,0.4732638299465179,0.219953179359436,0.34660850465297693
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0048,1,0.5245349407196045,0.4802407920360565,0.5023878663778305
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0049,0,0.1660048514604568,0.5290846228599548,0.34754473716020584
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0050,0,0.4379306137561798,0.2301773130893707,0.33405396342277527
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0051,0,0.4072762727737427,0.0897835120558738,0.24852989241480825
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0052,0,0.3357920944690704,0.4297488927841186,0.3827704936265945
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0053,0,0.3315702974796295,0.37495818734169,0.3532642424106598
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0054,0,0.3001724183559418,0.5521013140678406,0.4261368662118912
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0055,0,0.3529561758041382,0.4173144400119781,0.38513530790805817
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0056,0,0.2886175513267517,0.3033776581287384,0.29599760472774506
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0057,0,0.1316363513469696,0.3531673848628998,0.2424018681049347
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0058,0,0.04011882096529,0.1462494879961013,0.09318415448069564
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0059,0,0.0369778089225292,0.1451393961906433,0.09105860255658625
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0060,0,0.4932060241699219,0.8742470741271973,0.6837265491485596
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0061,0,0.688870906829834,0.8041938543319702,0.7465323805809021
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0062,0,0.2400499284267425,0.4240424633026123,0.33204619586467743
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0063,0,0.4784047305583954,0.0960684269666671,0.2872365787625312
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0064,0,0.0096095474436879,0.0549735948443412,0.03229157114401455
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0065,0,0.0319838710129261,0.0523959584534168,0.04218991473317145
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0066,0,0.0811425000429153,0.2855587899684906,0.18335064500570294
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0067,0,0.0361295714974403,0.1050573736429214,0.07059347257018085
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0068,0,0.3666476011276245,0.2377537041902542,0.30220065265893936
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0069,0,0.0287111196666955,0.0535644367337226,0.04113777820020905
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0070,0,0.0145007027313113,0.0307099353522062,0.022605319041758748
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0071,0,0.3264352083206177,0.5446158051490784,0.435525506734848
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0072,0,0.2621224522590637,0.1107319295406341,0.1864271908998489
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0073,0,0.2098390460014343,0.0981441140174865,0.1539915800094604
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0074,0,0.2802755534648895,0.1869481652975082,0.23361185938119888
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0075,0,0.2463863641023636,0.0802737325429916,0.16333004832267758
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0076,0,0.2147020846605301,0.1483997851610183,0.18155093491077418
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0077,0,0.2073503732681274,0.1168018132448196,0.1620760932564735
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0078,0,0.3062922954559326,0.6273759007453918,0.46683409810066223
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0079,0,0.0706226006150245,0.0916253328323364,0.08112396672368044
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0080,0,0.042778767645359,0.0933810099959373,0.06807988882064815
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0081,0,0.3351682126522064,0.5600922107696533,0.44763021171092987
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0082,0,0.6322532892227173,0.4042759537696838,0.5182646214962006
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0083,0,0.5981974601745605,0.2658222317695617,0.43200984597206116
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0084,0,0.01604332216084,0.1075211763381958,0.061782249249517904
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0085,0,0.0291760358959436,0.1239502802491188,0.0765631580725312
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0086,0,0.1639749258756637,0.6128796935081482,0.388427309691906
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0087,0,0.0291192810982465,0.3772558271884918,0.20318755414336917
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0088,0,0.1717546880245208,0.4706624746322632,0.321208581328392
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0089,0,0.1070867851376533,0.1571254432201385,0.1321061141788959
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0090,0,0.1537056863307953,0.4003865718841553,0.2770461291074753
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0091,0,0.1340314447879791,0.0439667701721191,0.0889991074800491
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0092,0,0.0337334312498569,0.1908067464828491,0.112270088866353
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0093,0,0.2609240412712097,0.4679851830005646,0.36445461213588715
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0094,0,0.1523817330598831,0.1969445645809173,0.17466314882040018
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0095,0,0.1987076699733734,0.2820430994033813,0.24037538468837735
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0096,0,0.2533614039421081,0.4425224065780639,0.347941905260086
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0097,0,0.2802052497863769,0.7141498923301697,0.4971775710582733
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0098,0,0.5944236516952515,0.1011325269937515,0.3477780893445015
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0099,0,0.3049333393573761,0.2715533077716827,0.2882433235645294
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0100,0,0.0870819687843322,0.2651213109493255,0.17610163986682886
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0101,0,0.176455020904541,0.1881392300128936,0.1822971254587173
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0102,0,0.2086706161499023,0.3865397572517395,0.2976051867008209
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0103,0,0.0039670509286224,0.1231784299015998,0.0635727404151111
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0104,0,0.2619042098522186,0.295448750257492,0.2786764800548553
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0105,0,0.2903074026107788,0.2641341388225555,0.2772207707166672
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0106,0,0.1158964335918426,0.295828253030777,0.2058623433113098
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0107,0,0.1629407256841659,0.0782194212079048,0.12058007344603536
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0108,0,0.3294968008995056,0.317465990781784,0.32348139584064484
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0109,0,0.3818474411964416,0.2119174003601074,0.2968824207782745
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0110,0,0.1604650616645813,0.3665205836296081,0.2634928226470947
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0111,0,0.7521663904190063,0.0668704211711883,0.40951840579509735
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0112,0,0.2065892964601516,0.2372563481330871,0.22192282229661936
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0113,0,0.5627012252807617,0.3559744656085968,0.45933784544467926
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0114,0,0.0715069398283958,0.1281364411115646,0.09982169046998021
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0115,0,0.3760614991188049,0.2290258854627609,0.3025436922907829
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0116,0,0.1289616972208023,0.4235457479953766,0.27625372260808945
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0117,0,0.4847674667835235,0.1004827544093132,0.2926251105964184
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0118,0,0.3566597998142242,0.1743961125612259,0.26552795618772507
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0119,1,0.1411464810371399,0.6046851873397827,0.3729158341884613
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0120,0,0.5233986377716064,0.2481639087200164,0.3857812732458114
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0121,0,0.1377443373203277,0.1268120855093002,0.13227821141481394
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0122,0,0.9058053493499756,0.8206503391265869,0.8632278442382812
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0123,0,0.9007598161697388,0.411029577255249,0.6558946967124939
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0124,0,0.7979152798652649,0.2861793935298919,0.5420473366975784
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0125,0,0.7772691249847412,0.534830629825592,0.6560498774051666
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0126,0,0.0198177564889192,0.0590409375727176,0.0394293470308184
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0127,0,0.0050195846706628,0.1031515523791313,0.05408556852489705
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0128,0,0.249534398317337,0.3325278759002685,0.29103113710880274
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0129,0,0.2293804883956909,0.0810255035758018,0.15520299598574633
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0130,1,0.1117590814828872,0.1272583305835724,0.1195087060332298
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0131,0,0.1432806551456451,0.174413576722145,0.15884711593389506
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0132,0,0.023664504289627,0.2106954008340835,0.11717995256185525
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0133,0,0.1876390427350998,0.2881324887275696,0.2378857657313347
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0134,0,0.3150698244571686,0.1236980929970741,0.21938395872712135
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0135,0,0.1210326477885246,0.2519591450691223,0.18649589642882347
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0136,0,0.0496425628662109,0.1076031848788261,0.0786228738725185
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0137,0,0.0293741468340158,0.1256622821092605,0.07751821447163815
