file_id,organism,locus_tag,ess,conf,conf_bert,conf_t5,conf_mean
C035,Caulobacter crescentus,CCNA_00001,0,0.7015410661697388,0.795961856842041,0.2646510601043701,0.5873846610387167
C035,Caulobacter crescentus,CCNA_00002,0,0.7176034450531006,0.7403698563575745,0.7810668349266052,0.7463467121124268
C035,Caulobacter crescentus,CCNA_00003,1,0.7257760167121887,0.4841580688953399,0.6406599283218384,0.6168646713097891
C035,Caulobacter crescentus,CCNA_00004,1,0.811582624912262,0.9382163882255554,0.898392915725708,0.8827306429545084
C035,Caulobacter crescentus,CCNA_00005,1,0.7734827399253845,0.7822469472885132,0.8218867778778076,0.7925388216972351
C035,Caulobacter crescentus,CCNA_00006,0,0.4471232891082763,0.0341607555747032,0.1466634273529052,0.20931582401196158
C035,Caulobacter crescentus,CCNA_00007,1,0.8696912527084351,0.9449703693389891,0.7638611793518066,0.8595076004664103
C035,Caulobacter crescentus,CCNA_00008,1,0.900894582271576,0.6208116412162781,0.851766049861908,0.7911574244499207
C035,Caulobacter crescentus,CCNA_00009,0,0.1327925622463226,0.096726082265377,0.0589286088943481,0.09614908446868257
C035,Caulobacter crescentus,CCNA_00010,1,0.7745599150657654,0.9191220998764038,0.7660707235336304,0.8199175794919332
C035,Caulobacter crescentus,CCNA_00011,0,0.7253365516662598,0.295329749584198,0.7496345043182373,0.5901002685228983
C035,Caulobacter crescentus,CCNA_00012,0,0.3232232630252838,0.5652036666870117,0.3104805648326874,0.3996358315149943
C035,Caulobacter crescentus,CCNA_00013,0,0.3682618737220764,0.8149844408035278,0.3135555982589721,0.49893397092819214
C035,Caulobacter crescentus,CCNA_00014,0,0.444640576839447,0.0966244935989379,0.4113475084304809,0.3175375262896219
C035,Caulobacter crescentus,CCNA_00015,0,0.123895563185215,0.7169477343559265,0.7384863495826721,0.5264432157079378
C035,Caulobacter crescentus,CCNA_00016,0,0.247554674744606,0.434807151556015,0.4175877571105957,0.36664986113707226
C035,Caulobacter crescentus,CCNA_00017,0,0.187846302986145,0.631041944026947,0.3336340487003326,0.38417409857114154
C035,Caulobacter crescentus,CCNA_00018,0,0.1512887626886367,0.3114245533943176,0.486529141664505,0.31641415258248645
C035,Caulobacter crescentus,CCNA_00019,0,0.1780165582895279,0.1032715439796447,0.4122267663478851,0.23117162287235257
C035,Caulobacter crescentus,CCNA_00020,0,0.2898861765861511,0.1561709344387054,0.3290396630764007,0.25836559136708576
C035,Caulobacter crescentus,CCNA_00021,0,0.1157105565071106,0.098645195364952,0.1117160767316818,0.10869060953458147
C035,Caulobacter crescentus,CCNA_00022,0,0.1805562227964401,0.1800936013460159,0.1807627230882644,0.1804708490769068
C035,Caulobacter crescentus,CCNA_00023,0,0.1362281143665313,0.0348298288881778,0.0806632563471794,0.08390706653396283
C035,Caulobacter crescentus,CCNA_00024,0,0.7030425071716309,0.6485108137130737,0.5829585790634155,0.6448372999827067
C035,Caulobacter crescentus,CCNA_00025,0,0.0300567112863063,0.0838511809706687,0.0752587616443634,0.06305555130044614
C035,Caulobacter crescentus,CCNA_00026,0,0.1086307689547538,0.0429144352674484,0.0338824763894081,0.06180922687053677
C035,Caulobacter crescentus,CCNA_00027,0,0.1800253540277481,0.0075868465937674,0.1333976536989212,0.10700328477347891
C035,Caulobacter crescentus,CCNA_00028,0,0.0429072454571723,0.001538650249131,0.0943085402250289,0.0462514786437774
C035,Caulobacter crescentus,CCNA_00029,0,0.0351992473006248,0.0108516681939363,0.0726122036576271,0.039554373050729404
C035,Caulobacter crescentus,CCNA_00030,0,0.2550454437732696,0.1545838862657547,0.0686370134353637,0.15942211449146268
C035,Caulobacter crescentus,CCNA_00031,0,0.0960895419120788,0.0202729143202304,0.1319719851016998,0.08277814711133634
C035,Caulobacter crescentus,CCNA_00032,0,0.3847031593322754,0.6004152297973633,0.29202601313591,0.4257148007551829
C035,Caulobacter crescentus,CCNA_00033,1,0.8315206170082092,0.91476309299469,0.7214383482933044,0.8225740194320679
C035,Caulobacter crescentus,CCNA_00034,1,0.7771732807159424,0.8900632858276367,0.8485243320465088,0.8385869661966959
C035,Caulobacter crescentus,CCNA_00035,0,0.1862515956163406,0.7084683775901794,0.3760908842086792,0.4236036191383998
C035,Caulobacter crescentus,CCNA_00036,0,0.7901256084442139,0.7468246817588806,0.4369986057281494,0.6579829653104147
C035,Caulobacter crescentus,CCNA_00037,0,0.1211390271782875,0.0373715758323669,0.3220585584640503,0.16018972049156824
C035,Caulobacter crescentus,CCNA_00038,0,0.2610779702663421,0.2330018281936645,0.1712509095668792,0.22177690267562858
C035,Caulobacter crescentus,CCNA_00039,0,0.2236381918191909,0.2168686985969543,0.118665225803852,0.18639070540666572
C035,Caulobacter crescentus,CCNA_00040,0,0.1096535697579383,0.0549055226147174,0.3016016781330108,0.15538692350188885
C035,Caulobacter crescentus,CCNA_00041,1,0.8529922962188721,0.9381657242774964,0.9398428797721864,0.9103336334228516
C035,Caulobacter crescentus,CCNA_00042,0,0.89532071352005,0.5611928701400757,0.8009622097015381,0.7524919311205546
C035,Caulobacter crescentus,CCNA_00043,1,0.9059723019599916,0.967698097229004,0.9017109274864196,0.925127108891805
C035,Caulobacter crescentus,CCNA_00044,0,0.8591814041137695,0.8554940223693848,0.789858877658844,0.8348447680473328
C035,Caulobacter crescentus,CCNA_00045,1,0.95864337682724,0.7962525486946106,0.8808117508888245,0.878569225470225
C035,Caulobacter crescentus,CCNA_00046,0,0.0678310692310333,0.1002760827541351,0.2314139157533645,0.13317368924617765
C035,Caulobacter crescentus,CCNA_00047,0,0.2684306502342224,0.242864117026329,0.2257411032915115,0.24567862351735434
C035,Caulobacter crescentus,CCNA_00048,1,0.8844227194786072,0.8738495707511902,0.8422870635986328,0.8668531179428101
C035,Caulobacter crescentus,CCNA_00049,0,0.0719197317957878,0.2005258351564407,0.2049800753593444,0.1591418807705243
C035,Caulobacter crescentus,CCNA_00050,1,0.8722860813140869,0.6811882257461548,0.7753576040267944,0.7762773036956787
C035,Caulobacter crescentus,CCNA_00051,0,0.1452731341123581,0.5767130255699158,0.1030899062752723,0.27502535531918204
C035,Caulobacter crescentus,CCNA_00052,1,0.88751620054245,0.8169968128204346,0.8589099049568176,0.8544743061065674
C035,Caulobacter crescentus,CCNA_00053,0,0.2450539022684097,0.4393374919891357,0.538796603679657,0.40772933264573413
C035,Caulobacter crescentus,CCNA_00054,0,0.1176773458719253,0.4773701429367065,0.238775297999382,0.2779409289360046
C035,Caulobacter crescentus,CCNA_00055,0,0.5055303573608398,0.8305867314338684,0.4436084926128387,0.5932418604691824
C035,Caulobacter crescentus,CCNA_00056,0,0.8029382824897766,0.6764873266220093,0.3899828791618347,0.6231361627578735
C035,Caulobacter crescentus,CCNA_00057,1,0.9349707365036012,0.7732822895050049,0.784060537815094,0.8307711879412333
C035,Caulobacter crescentus,CCNA_00058,0,0.083003930747509,0.0738128274679184,0.1259536296129226,0.09425679594278334
C035,Caulobacter crescentus,CCNA_00059,0,0.1088007315993309,0.1054094731807708,0.1263231337070465,0.11351111282904941
C035,Caulobacter crescentus,CCNA_00060,0,0.6499452590942383,0.6803892850875854,0.5373014807701111,0.6225453416506449
C035,Caulobacter crescentus,CCNA_00061,0,0.1051559373736381,0.0976838916540145,0.1292216181755066,0.11068714906771975
C035,Caulobacter crescentus,CCNA_00062,1,0.9365130662918092,0.9758793115615844,0.9029397368431092,0.9384440382321676
C035,Caulobacter crescentus,CCNA_00063,1,0.9368853569030762,0.2485771626234054,0.9021464586257936,0.6958696593840917
C035,Caulobacter crescentus,CCNA_00064,0,0.0969129502773284,0.0582395121455192,0.1274773478507995,0.09420993675788236
C035,Caulobacter crescentus,CCNA_00065,0,0.1786858439445495,0.0333973430097103,0.1077159941196441,0.10659972702463465
C035,Caulobacter crescentus,CCNA_00066,0,0.1168253496289253,0.105177454650402,0.0911249220371246,0.10437590877215064
C035,Caulobacter crescentus,CCNA_00067,0,0.0832835361361503,0.0055845812894403,0.0457096882164478,0.04485926854734614
C035,Caulobacter crescentus,CCNA_00068,1,0.8962916731834412,0.9567232728004456,0.8192136287689209,0.8907428582509359
C035,Caulobacter crescentus,CCNA_00069,1,0.816391110420227,0.8712723255157471,0.8006294369697571,0.8294309576352438
C035,Caulobacter crescentus,CCNA_00070,1,0.9535383582115172,0.904189109802246,0.8882387280464172,0.9153220653533936
C035,Caulobacter crescentus,CCNA_00071,1,0.925089716911316,0.8770312070846558,0.9456297755241394,0.915916899840037
C035,Caulobacter crescentus,CCNA_00072,0,0.3451090157032013,0.2925232052803039,0.0561423003673553,0.2312581737836202
C035,Caulobacter crescentus,CCNA_00073,0,0.3837666511535644,0.7481260895729065,0.2176079750061035,0.44983357191085815
C035,Caulobacter crescentus,CCNA_00074,0,0.1478595435619354,0.5466291904449463,0.1250516772270202,0.27318013707796734
C035,Caulobacter crescentus,CCNA_00075,0,0.1853557974100113,0.5410552620887756,0.2125214636325836,0.31297750771045685
C035,Caulobacter crescentus,CCNA_00076,0,0.0876094549894332,0.130450502038002,0.0882534682750701,0.10210447510083509
C035,Caulobacter crescentus,CCNA_00077,0,0.1690680533647537,0.0594520159065723,0.0669105574488639,0.09847687557339664
C035,Caulobacter crescentus,CCNA_00078,0,0.1408880054950714,0.2799505591392517,0.2170245498418808,0.21262103815873465
C035,Caulobacter crescentus,CCNA_00079,0,0.1406014114618301,0.0691967085003852,0.0928295105695724,0.10087587684392924
C035,Caulobacter crescentus,CCNA_00080,0,0.856177568435669,0.2407826632261276,0.6928364038467407,0.5965988785028458
C035,Caulobacter crescentus,CCNA_00081,0,0.2295489609241485,0.0236014276742935,0.2932853400707245,0.1821452428897222
C035,Caulobacter crescentus,CCNA_00082,1,0.9458815455436708,0.9596222639083862,0.9213900566101074,0.9422979553540548
C035,Caulobacter crescentus,CCNA_00083,0,0.6415195465087891,0.3740826845169067,0.6883454918861389,0.5679825743039449
C035,Caulobacter crescentus,CCNA_00084,0,0.7874835729598999,0.8735681772232056,0.8431792855262756,0.8347436785697937
C035,Caulobacter crescentus,CCNA_00085,0,0.1316103488206863,0.0289425384253263,0.093040145933628,0.0845310110598802
C035,Caulobacter crescentus,CCNA_00086,0,0.3147048950195312,0.3971309661865234,0.1825853884220123,0.29814041654268897
C035,Caulobacter crescentus,CCNA_00087,0,0.200969785451889,0.0662545934319496,0.1342121660709381,0.13381218165159223
C035,Caulobacter crescentus,CCNA_00088,0,0.283438116312027,0.0501849204301834,0.070303663611412,0.13464223345120746
C035,Caulobacter crescentus,CCNA_00089,0,0.0967030227184295,0.0293998662382364,0.1012319177389144,0.07577826889852676
C035,Caulobacter crescentus,CCNA_00090,0,0.3602830767631531,0.0807462260127067,0.3850914239883423,0.27537357558806735
C035,Caulobacter crescentus,CCNA_00091,0,0.0405071973800659,0.0993585810065269,0.0959833040833473,0.07861636082331337
C035,Caulobacter crescentus,CCNA_00092,0,0.0357753336429595,0.0008650128147564,0.0458909980952739,0.027510448184329933
C035,Caulobacter crescentus,CCNA_00093,0,0.2423719018697738,0.0774726942181587,0.2485884726047516,0.18947768956422803
C035,Caulobacter crescentus,CCNA_00094,0,0.3912121951580047,0.3042981624603271,0.2241227924823761,0.30654438336690265
