file_id,organism,locus_tag,ess,conf,conf_bert,conf_mean
C039,Pseudomonas aeruginosa MPAO1,PA0001,1,0.9532382488250732,0.9368686676025392,0.9450534582138062
C039,Pseudomonas aeruginosa MPAO1,PA0002,1,0.945387840270996,0.96353942155838,0.954463630914688
C039,Pseudomonas aeruginosa MPAO1,PA0003,0,0.210389494895935,0.1714396476745605,0.19091457128524775
C039,Pseudomonas aeruginosa MPAO1,PA0004,1,0.9871830940246582,0.882588267326355,0.9348856806755066
C039,Pseudomonas aeruginosa MPAO1,PA0005,0,0.7664735913276672,0.8483628630638123,0.8074182271957397
C039,Pseudomonas aeruginosa MPAO1,PA0006,1,0.7113750576972961,0.1864086091518402,0.4488918334245682
C039,Pseudomonas aeruginosa MPAO1,PA0007,0,0.0262233782559633,0.0763380080461502,0.051280693151056746
C039,Pseudomonas aeruginosa MPAO1,PA0008,1,0.9781721830368042,0.974368929862976,0.9762705564498901
C039,Pseudomonas aeruginosa MPAO1,PA0009,1,0.9744099974632264,0.9931427240371704,0.9837763607501984
C039,Pseudomonas aeruginosa MPAO1,PA0010,0,0.1137603223323822,0.4982693791389465,0.30601485073566437
C039,Pseudomonas aeruginosa MPAO1,PA0011,0,0.787742555141449,0.4217466413974762,0.6047445982694626
C039,Pseudomonas aeruginosa MPAO1,PA0012,0,0.0127404555678367,0.2930092215538025,0.1528748385608196
C039,Pseudomonas aeruginosa MPAO1,PA0013,0,0.2099028527736663,0.0894637107849121,0.1496832817792892
C039,Pseudomonas aeruginosa MPAO1,PA0014,0,0.1928344666957855,0.1849918067455291,0.1889131367206573
C039,Pseudomonas aeruginosa MPAO1,PA0015,0,0.2884109616279602,0.3835719525814056,0.3359914571046829
C039,Pseudomonas aeruginosa MPAO1,PA0016,0,0.3370640873908996,0.6779366135597229,0.5075003504753113
C039,Pseudomonas aeruginosa MPAO1,PA0017,0,0.0901225954294204,0.3030595779418945,0.19659108668565745
C039,Pseudomonas aeruginosa MPAO1,PA0018,1,0.949510395526886,0.7170326709747314,0.8332715332508087
C039,Pseudomonas aeruginosa MPAO1,PA0019,1,0.8552130460739136,0.4675659537315368,0.6613894999027252
C039,Pseudomonas aeruginosa MPAO1,PA0020,0,0.2841926217079162,0.0749137178063392,0.1795531697571277
C039,Pseudomonas aeruginosa MPAO1,PA0021,0,0.1631813794374466,0.2599502503871918,0.21156581491231918
C039,Pseudomonas aeruginosa MPAO1,PA0022,1,0.8902235627174377,0.2768025696277618,0.5835130661725998
C039,Pseudomonas aeruginosa MPAO1,PA0023,0,0.0549470447003841,0.0911076217889785,0.0730273332446813
C039,Pseudomonas aeruginosa MPAO1,PA0024,1,0.8547115325927734,0.1570556759834289,0.5058836042881012
C039,Pseudomonas aeruginosa MPAO1,PA0025,0,0.3647836148738861,0.1853420734405517,0.27506284415721893
C039,Pseudomonas aeruginosa MPAO1,PA0026,0,0.1272777616977691,0.0869675949215889,0.107122678309679
C039,Pseudomonas aeruginosa MPAO1,PA0027,0,0.0076165525242686,0.0976843386888504,0.0526504456065595
C039,Pseudomonas aeruginosa MPAO1,PA0028,0,0.0423381216824054,0.1212648600339889,0.08180149085819716
C039,Pseudomonas aeruginosa MPAO1,PA0029,0,0.0377731621265411,0.0885035693645477,0.0631383657455444
C039,Pseudomonas aeruginosa MPAO1,PA0030,0,0.0112778609618544,0.0549801886081695,0.03312902478501195
C039,Pseudomonas aeruginosa MPAO1,PA0031,0,0.0220033396035432,0.0796863511204719,0.05084484536200755
C039,Pseudomonas aeruginosa MPAO1,PA0032,0,0.0189212057739496,0.1035126075148582,0.0612169066444039
C039,Pseudomonas aeruginosa MPAO1,PA0033,0,0.0775239989161491,0.0819174498319625,0.0797207243740558
C039,Pseudomonas aeruginosa MPAO1,PA0034,0,0.0470625758171081,0.0755193382501602,0.06129095703363415
C039,Pseudomonas aeruginosa MPAO1,PA0035,0,0.881094217300415,0.6935905814170837,0.7873423993587494
C039,Pseudomonas aeruginosa MPAO1,PA0036,0,0.798541247844696,0.5271502137184143,0.6628457307815552
C039,Pseudomonas aeruginosa MPAO1,PA0037,0,0.0533446036279201,0.0652880370616912,0.05931632034480565
C039,Pseudomonas aeruginosa MPAO1,PA0038,0,0.3551504015922546,0.3948534429073334,0.375001922249794
C039,Pseudomonas aeruginosa MPAO1,PA0039,0,0.0693563371896743,0.0542768277227878,0.06181658245623105
C039,Pseudomonas aeruginosa MPAO1,PA0040,0,0.0376483164727687,0.070666566491127,0.05415744148194785
C039,Pseudomonas aeruginosa MPAO1,PA0041,0,0.0321327969431877,0.1173628345131874,0.07474781572818755
C039,Pseudomonas aeruginosa MPAO1,PA0042,0,0.0391776300966739,0.1329090595245361,0.08604334481060501
C039,Pseudomonas aeruginosa MPAO1,PA0043,0,0.0197272039949893,0.2839040756225586,0.15181563980877394
C039,Pseudomonas aeruginosa MPAO1,PA0044,0,0.0190090369433164,0.2239524871110916,0.12148076202720401
C039,Pseudomonas aeruginosa MPAO1,PA0045,0,0.032044231891632,0.0508451871573925,0.04144470952451225
C039,Pseudomonas aeruginosa MPAO1,PA0046,0,0.3423676192760467,0.1614746451377868,0.25192113220691675
C039,Pseudomonas aeruginosa MPAO1,PA0047,0,0.0309754721820354,0.6176034808158875,0.32428947649896145
C039,Pseudomonas aeruginosa MPAO1,PA0048,0,0.0710593611001968,0.0866423100233078,0.07885083556175229
C039,Pseudomonas aeruginosa MPAO1,PA0049,0,0.0451803840696811,0.2649490535259247,0.1550647187978029
C039,Pseudomonas aeruginosa MPAO1,PA0050,0,0.2172491997480392,0.1427192240953445,0.17998421192169184
C039,Pseudomonas aeruginosa MPAO1,PA0051,0,0.6615029573440552,0.2007319182157516,0.4311174377799034
C039,Pseudomonas aeruginosa MPAO1,PA0052,0,0.0289739221334457,0.1488133072853088,0.08889361470937726
C039,Pseudomonas aeruginosa MPAO1,PA0053,0,0.1983383744955063,0.1138171106576919,0.1560777425765991
C039,Pseudomonas aeruginosa MPAO1,PA0054,0,0.0245703905820846,0.0932179987430572,0.0588941946625709
C039,Pseudomonas aeruginosa MPAO1,PA0055,0,0.012862155213952,0.0505241639912128,0.0316931596025824
C039,Pseudomonas aeruginosa MPAO1,PA0056,0,0.0122827989980578,0.0592244379222393,0.035753618460148545
C039,Pseudomonas aeruginosa MPAO1,PA0057,0,0.0410313159227371,0.0598984472453594,0.05046488158404825
C039,Pseudomonas aeruginosa MPAO1,PA0058,0,0.0286939982324838,0.0501200444996356,0.0394070213660597
C039,Pseudomonas aeruginosa MPAO1,PA0059,0,0.0543193146586418,0.0493823289871215,0.05185082182288165
C039,Pseudomonas aeruginosa MPAO1,PA0060,0,0.0801095142960548,0.1050573363900184,0.0925834253430366
C039,Pseudomonas aeruginosa MPAO1,PA0061,0,0.0146203003823757,0.0586272403597831,0.0366237703710794
C039,Pseudomonas aeruginosa MPAO1,PA0062,0,0.1219313815236091,0.1014142632484436,0.11167282238602635
C039,Pseudomonas aeruginosa MPAO1,PA0063,0,0.0123996464535593,0.0379351526498794,0.02516739955171935
C039,Pseudomonas aeruginosa MPAO1,PA0064,0,0.0352296717464923,0.0801207572221756,0.05767521448433395
