file_id,organism,locus_tag,ess,conf,conf_bert,conf_mean
C035,Caulobacter crescentus,CCNA_00001,0,0.7015410661697388,0.795961856842041,0.7487514615058899
C035,Caulobacter crescentus,CCNA_00002,0,0.7176034450531006,0.7403698563575745,0.7289866507053375
C035,Caulobacter crescentus,CCNA_00003,1,0.7257760167121887,0.4841580688953399,0.6049670428037643
C035,Caulobacter crescentus,CCNA_00004,1,0.811582624912262,0.9382163882255554,0.8748995065689087
C035,Caulobacter crescentus,CCNA_00005,1,0.7734827399253845,0.7822469472885132,0.7778648436069489
C035,Caulobacter crescentus,CCNA_00006,0,0.4471232891082763,0.0341607555747032,0.24064202234148976
C035,Caulobacter crescentus,CCNA_00007,1,0.8696912527084351,0.9449703693389891,0.9073308110237122
C035,Caulobacter crescentus,CCNA_00008,1,0.900894582271576,0.6208116412162781,0.760853111743927
C035,Caulobacter crescentus,CCNA_00009,0,0.1327925622463226,0.096726082265377,0.11475932225584981
C035,Caulobacter crescentus,CCNA_00010,1,0.7745599150657654,0.9191220998764038,0.8468410074710846
C035,Caulobacter crescentus,CCNA_00011,0,0.7253365516662598,0.295329749584198,0.5103331506252289
C035,Caulobacter crescentus,CCNA_00012,0,0.3232232630252838,0.5652036666870117,0.44421346485614777
C035,Caulobacter crescentus,CCNA_00013,0,0.3682618737220764,0.8149844408035278,0.5916231572628021
C035,Caulobacter crescentus,CCNA_00014,0,0.444640576839447,0.0966244935989379,0.27063253521919245
C035,Caulobacter crescentus,CCNA_00015,0,0.123895563185215,0.7169477343559265,0.42042164877057076
C035,Caulobacter crescentus,CCNA_00016,0,0.247554674744606,0.434807151556015,0.3411809131503105
C035,Caulobacter crescentus,CCNA_00017,0,0.187846302986145,0.631041944026947,0.409444123506546
C035,Caulobacter crescentus,CCNA_00018,0,0.1512887626886367,0.3114245533943176,0.23135665804147715
C035,Caulobacter crescentus,CCNA_00019,0,0.1780165582895279,0.1032715439796447,0.1406440511345863
C035,Caulobacter crescentus,CCNA_00020,0,0.2898861765861511,0.1561709344387054,0.22302855551242826
C035,Caulobacter crescentus,CCNA_00021,0,0.1157105565071106,0.098645195364952,0.1071778759360313
C035,Caulobacter crescentus,CCNA_00022,0,0.1805562227964401,0.1800936013460159,0.180324912071228
C035,Caulobacter crescentus,CCNA_00023,0,0.1362281143665313,0.0348298288881778,0.08552897162735454
C035,Caulobacter crescentus,CCNA_00024,0,0.7030425071716309,0.6485108137130737,0.6757766604423523
C035,Caulobacter crescentus,CCNA_00025,0,0.0300567112863063,0.0838511809706687,0.0569539461284875
C035,Caulobacter crescentus,CCNA_00026,0,0.1086307689547538,0.0429144352674484,0.0757726021111011
C035,Caulobacter crescentus,CCNA_00027,0,0.1800253540277481,0.0075868465937674,0.09380610031075776
C035,Caulobacter crescentus,CCNA_00028,0,0.0429072454571723,0.001538650249131,0.02222294785315165
C035,Caulobacter crescentus,CCNA_00029,0,0.0351992473006248,0.0108516681939363,0.02302545774728055
