file_id,organism,locus_tag,ess,conf,conf_bert,conf_t5,conf_mean
C039,Pseudomonas aeruginosa MPAO1,PA0001,1,0.1348035782575607,0.9368686676025392,0.9684991836547852,0.6800571431716284
C039,Pseudomonas aeruginosa MPAO1,PA0002,1,0.4297551810741424,0.96353942155838,0.9781631827354432,0.7904859284559885
C039,Pseudomonas aeruginosa MPAO1,PA0003,0,0.0326477773487567,0.1714396476745605,0.3702444732189178,0.191443966080745
C039,Pseudomonas aeruginosa MPAO1,PA0004,1,0.965816080570221,0.882588267326355,0.9704073667526244,0.9396039048830668
C039,Pseudomonas aeruginosa MPAO1,PA0005,0,0.2135936766862869,0.8483628630638123,0.7527509331703186,0.6049024909734726
C039,Pseudomonas aeruginosa MPAO1,PA0006,1,0.0354970134794712,0.1864086091518402,0.6606414318084717,0.2941823514799277
C039,Pseudomonas aeruginosa MPAO1,PA0007,0,0.0266792699694633,0.0763380080461502,0.220140129327774,0.10771913578112917
C039,Pseudomonas aeruginosa MPAO1,PA0008,1,0.1801003813743591,0.974368929862976,0.9656807780265808,0.7067166964213053
C039,Pseudomonas aeruginosa MPAO1,PA0009,1,0.9356364607810974,0.9931427240371704,0.9582307934761048,0.9623366594314575
C039,Pseudomonas aeruginosa MPAO1,PA0010,0,0.0391493700444698,0.4982693791389465,0.0421725139021873,0.1931970876952012
C039,Pseudomonas aeruginosa MPAO1,PA0011,0,0.0294869802892208,0.4217466413974762,0.7626212239265442,0.4046182818710804
C039,Pseudomonas aeruginosa MPAO1,PA0012,0,0.0332721062004566,0.2930092215538025,0.1374938338994979,0.15459172055125234
C039,Pseudomonas aeruginosa MPAO1,PA0013,0,0.0749385878443718,0.0894637107849121,0.1569558978080749,0.10711939881245293
C039,Pseudomonas aeruginosa MPAO1,PA0014,0,0.0309316869825124,0.1849918067455291,0.2070379704236984,0.14098715471724663
C039,Pseudomonas aeruginosa MPAO1,PA0015,0,0.0653395131230354,0.3835719525814056,0.266705572605133,0.23853901276985798
C039,Pseudomonas aeruginosa MPAO1,PA0016,0,0.4198865592479706,0.6779366135597229,0.7055653929710388,0.6011295219262441
C039,Pseudomonas aeruginosa MPAO1,PA0017,0,0.0277347117662429,0.3030595779418945,0.2060896456241607,0.17896131177743269
C039,Pseudomonas aeruginosa MPAO1,PA0018,1,0.9714465737342834,0.7170326709747314,0.874410092830658,0.8542964458465576
C039,Pseudomonas aeruginosa MPAO1,PA0019,1,0.8828915953636169,0.4675659537315368,0.8675919771194458,0.7393498420715332
C039,Pseudomonas aeruginosa MPAO1,PA0020,0,0.1237777173519134,0.0749137178063392,0.5691163539886475,0.25593592971563334
C039,Pseudomonas aeruginosa MPAO1,PA0021,0,0.0299576912075281,0.2599502503871918,0.25504931807518,0.18165241988996664
C039,Pseudomonas aeruginosa MPAO1,PA0022,1,0.91031014919281,0.2768025696277618,0.8260675668716431,0.6710600952307383
C039,Pseudomonas aeruginosa MPAO1,PA0023,0,0.0394998751580715,0.0911076217889785,0.0878926664590835,0.0728333878020445
C039,Pseudomonas aeruginosa MPAO1,PA0024,1,0.0517135858535766,0.1570556759834289,0.8943198323249817,0.3676963647206624
C039,Pseudomonas aeruginosa MPAO1,PA0025,0,0.0562159642577171,0.1853420734405517,0.6733143925666809,0.30495747675498325
C039,Pseudomonas aeruginosa MPAO1,PA0026,0,0.0292674787342548,0.0869675949215889,0.2226700782775879,0.11296838397781052
C039,Pseudomonas aeruginosa MPAO1,PA0027,0,0.0293259564787149,0.0976843386888504,0.1155376210808754,0.08084930541614689
C039,Pseudomonas aeruginosa MPAO1,PA0028,0,0.0310617443174123,0.1212648600339889,0.1443420648574829,0.09888955640296138
C039,Pseudomonas aeruginosa MPAO1,PA0029,0,0.0343195460736751,0.0885035693645477,0.1046861037611961,0.07583640639980631
C039,Pseudomonas aeruginosa MPAO1,PA0030,0,0.0292037278413772,0.0549801886081695,0.0960903465747833,0.06009142100811
C039,Pseudomonas aeruginosa MPAO1,PA0031,0,0.029210465028882,0.0796863511204719,0.1085617616772651,0.072486192608873
C039,Pseudomonas aeruginosa MPAO1,PA0032,0,0.0276601370424032,0.1035126075148582,0.0604105442762374,0.06386109627783294
C039,Pseudomonas aeruginosa MPAO1,PA0033,0,0.0324446521699428,0.0819174498319625,0.125295877456665,0.07988599315285677
C039,Pseudomonas aeruginosa MPAO1,PA0034,0,0.0623403266072273,0.0755193382501602,0.1937610656023025,0.11054024348656333
C039,Pseudomonas aeruginosa MPAO1,PA0035,0,0.8943204879760742,0.6935905814170837,0.7986435890197754,0.7955182194709778
C039,Pseudomonas aeruginosa MPAO1,PA0036,0,0.5592118501663208,0.5271502137184143,0.7027791738510132,0.5963804125785828
C039,Pseudomonas aeruginosa MPAO1,PA0037,0,0.0306495483964681,0.0652880370616912,0.0917222574353218,0.0625532809644937
C039,Pseudomonas aeruginosa MPAO1,PA0038,0,0.0343645364046096,0.3948534429073334,0.3957627713680267,0.2749935835599899
C039,Pseudomonas aeruginosa MPAO1,PA0039,0,0.0324574895203113,0.0542768277227878,0.2162889540195465,0.10100775708754854
C039,Pseudomonas aeruginosa MPAO1,PA0040,0,0.0294557623565197,0.070666566491127,0.1079917699098587,0.0693713662525018
C039,Pseudomonas aeruginosa MPAO1,PA0041,0,0.0306287351995706,0.1173628345131874,0.1863031685352325,0.11143157941599684
C039,Pseudomonas aeruginosa MPAO1,PA0042,0,0.0292593371123075,0.1329090595245361,0.1949504315853119,0.11903960940738516
C039,Pseudomonas aeruginosa MPAO1,PA0043,0,0.0270439144223928,0.2839040756225586,0.0657995045185089,0.1255824981878201
C039,Pseudomonas aeruginosa MPAO1,PA0044,0,0.4989810585975647,0.2239524871110916,0.1489785760641098,0.29063737392425537
C039,Pseudomonas aeruginosa MPAO1,PA0045,0,0.0464467220008373,0.0508451871573925,0.161059483885765,0.08611713101466494
C039,Pseudomonas aeruginosa MPAO1,PA0046,0,0.0350231975317001,0.1614746451377868,0.1650266498327255,0.12050816416740413
C039,Pseudomonas aeruginosa MPAO1,PA0047,0,0.0299173574894666,0.6176034808158875,0.0888747796416282,0.24546520598232738
C039,Pseudomonas aeruginosa MPAO1,PA0048,0,0.0264476276934146,0.0866423100233078,0.128767728805542,0.08061922217408814
C039,Pseudomonas aeruginosa MPAO1,PA0049,0,0.0299113132059574,0.2649490535259247,0.2410677522420883,0.1786427063246568
C039,Pseudomonas aeruginosa MPAO1,PA0050,0,0.0341842137277126,0.1427192240953445,0.2141564637422561,0.13035330052177108
C039,Pseudomonas aeruginosa MPAO1,PA0051,0,0.0287323091179132,0.2007319182157516,0.60477614402771,0.27808012378712493
C039,Pseudomonas aeruginosa MPAO1,PA0052,0,0.0290828123688697,0.1488133072853088,0.063572458922863,0.08048952619234717
C039,Pseudomonas aeruginosa MPAO1,PA0053,0,0.0485010221600532,0.1138171106576919,0.2023922801017761,0.12157013763984041
C039,Pseudomonas aeruginosa MPAO1,PA0054,0,0.0302522778511047,0.0932179987430572,0.1443665325641632,0.08927893638610836
C039,Pseudomonas aeruginosa MPAO1,PA0055,0,0.0544361844658851,0.0505241639912128,0.0170359313488006,0.04066542660196617
C039,Pseudomonas aeruginosa MPAO1,PA0056,0,0.0298273302614688,0.0592244379222393,0.0561390928924083,0.0483969536920388
C039,Pseudomonas aeruginosa MPAO1,PA0057,0,0.4065442979335785,0.0598984472453594,0.0790653154253959,0.1818360202014446
C039,Pseudomonas aeruginosa MPAO1,PA0058,0,0.0292071979492902,0.0501200444996356,0.1127553731203079,0.0640275385230779
C039,Pseudomonas aeruginosa MPAO1,PA0059,0,0.0462544821202755,0.0493823289871215,0.0937556251883506,0.06313081209858253
C039,Pseudomonas aeruginosa MPAO1,PA0060,0,0.0452422201633453,0.1050573363900184,0.2455391138792038,0.1319462234775225
C039,Pseudomonas aeruginosa MPAO1,PA0061,0,0.0313573144376277,0.0586272403597831,0.1119668930768966,0.0673171492914358
C039,Pseudomonas aeruginosa MPAO1,PA0062,0,0.0279729478061199,0.1014142632484436,0.1359151303768158,0.08843411381045978
C039,Pseudomonas aeruginosa MPAO1,PA0063,0,0.4631397724151611,0.0379351526498794,0.0500159487128257,0.1836969579259554
C039,Pseudomonas aeruginosa MPAO1,PA0064,0,0.0411034785211086,0.0801207572221756,0.176396369934082,0.09920686855912207
C039,Pseudomonas aeruginosa MPAO1,PA0065,0,0.0309331398457288,0.0822833552956581,0.1304658055305481,0.08122743355731167
C039,Pseudomonas aeruginosa MPAO1,PA0066,0,0.0331042446196079,0.4320195317268371,0.1721707284450531,0.21243150159716603
C039,Pseudomonas aeruginosa MPAO1,PA0067,0,0.0413804836571216,0.3647820949554443,0.1827491968870163,0.1963039251665274
C039,Pseudomonas aeruginosa MPAO1,PA0068,0,0.0300271790474653,0.0854553431272506,0.2321603745222091,0.11588096556564166
C039,Pseudomonas aeruginosa MPAO1,PA0069,0,0.0298827327787876,0.0808141231536865,0.1197515726089477,0.0768161428471406
C039,Pseudomonas aeruginosa MPAO1,PA0070,0,0.0386729836463928,0.125574380159378,0.1138932183384895,0.0927135273814201
C039,Pseudomonas aeruginosa MPAO1,PA0071,0,0.0313482843339443,0.1510117501020431,0.082069531083107,0.08814318850636478
C039,Pseudomonas aeruginosa MPAO1,PA0072,0,0.0308950282633304,0.1721600443124771,0.3526618480682373,0.18523897354801497
C039,Pseudomonas aeruginosa MPAO1,PA0073,0,0.029296251013875,0.1048267409205436,0.1557854562997818,0.09663614941140013
C039,Pseudomonas aeruginosa MPAO1,PA0074,0,0.0349333435297012,0.3913935422897339,0.4237437844276428,0.2833568900823593
C039,Pseudomonas aeruginosa MPAO1,PA0075,0,0.8954355716705322,0.1300849914550781,0.3130826354026794,0.4462010661760966
C039,Pseudomonas aeruginosa MPAO1,PA0076,0,0.0253356136381626,0.3249994814395904,0.1889879405498504,0.17977434520920113
C039,Pseudomonas aeruginosa MPAO1,PA0077,0,0.6342844367027283,0.1327262371778488,0.1271596401929855,0.2980567713578542
C039,Pseudomonas aeruginosa MPAO1,PA0078,0,0.1002340838313102,0.1777760088443756,0.1567932814359665,0.14493445803721744
C039,Pseudomonas aeruginosa MPAO1,PA0079,0,0.0479899868369102,0.3601526021957397,0.133027121424675,0.18038990348577497
C039,Pseudomonas aeruginosa MPAO1,PA0080,0,0.099137507379055,0.1072649359703064,0.0536400638520717,0.08668083573381102
C039,Pseudomonas aeruginosa MPAO1,PA0081,0,0.0270953588187694,0.3925908505916595,0.1367920041084289,0.18549273783961925
C039,Pseudomonas aeruginosa MPAO1,PA0082,0,0.5252277851104736,0.0952008813619613,0.0823196098208427,0.23424942543109253
C039,Pseudomonas aeruginosa MPAO1,PA0083,0,0.0486456006765365,0.5475648641586304,0.0495205223560333,0.21524366239706672
C039,Pseudomonas aeruginosa MPAO1,PA0084,0,0.8252955675125122,0.7916489839553833,0.508581280708313,0.7085086107254028
C039,Pseudomonas aeruginosa MPAO1,PA0085,0,0.0742660984396934,0.2233050614595413,0.1124368831515312,0.13666934768358863
C039,Pseudomonas aeruginosa MPAO1,PA0086,0,0.5717143416404724,0.3164842128753662,0.2860831618309021,0.3914272387822469
C039,Pseudomonas aeruginosa MPAO1,PA0087,0,0.0281830877065658,0.1221078485250473,0.2038896232843399,0.11806018650531767
C039,Pseudomonas aeruginosa MPAO1,PA0088,0,0.0286309923976659,0.0986884459853172,0.1692753732204437,0.09886493720114227
C039,Pseudomonas aeruginosa MPAO1,PA0089,0,0.032152809202671,0.0910686179995536,0.0996879786252975,0.0743031352758407
C039,Pseudomonas aeruginosa MPAO1,PA0090,0,0.0273328255861997,0.4548604488372803,0.3400182723999023,0.2740705156077941
C039,Pseudomonas aeruginosa MPAO1,PA0091,0,0.0281366445124149,0.1280602365732193,0.2652755975723266,0.14049082621932027
C039,Pseudomonas aeruginosa MPAO1,PA0092,1,0.0356089398264884,0.1803590506315231,0.2014310508966446,0.13913301378488538
C039,Pseudomonas aeruginosa MPAO1,PA0093,0,0.0297594591975212,0.0873714312911033,0.117368496954441,0.07816646248102183
C039,Pseudomonas aeruginosa MPAO1,PA0094,0,0.0460022799670696,0.2069864124059677,0.1620064973831176,0.1383317299187183
C039,Pseudomonas aeruginosa MPAO1,PA0095,0,0.0307942498475313,0.1633385717868805,0.3340272605419159,0.17605336072544256
C039,Pseudomonas aeruginosa MPAO1,PA0096,0,0.0349328070878982,0.0571278780698776,0.3743799924850464,0.1554802258809407
C039,Pseudomonas aeruginosa MPAO1,PA0097,0,0.2434844970703125,0.0789446234703064,0.0546845383942127,0.1257045529782772
C039,Pseudomonas aeruginosa MPAO1,PA0098,0,0.0566940531134605,0.1276130676269531,0.0555757731199264,0.07996096462011333
C039,Pseudomonas aeruginosa MPAO1,PA0099,0,0.0479412227869033,0.0908650010824203,0.1041684597730636,0.08099156121412907
C039,Pseudomonas aeruginosa MPAO1,PA0100,0,0.048989500850439,0.1254361867904663,0.1152022331953048,0.09654264027873671
C039,Pseudomonas aeruginosa MPAO1,PA0101,0,0.0273056291043758,0.1017119362950325,0.1495357453823089,0.09285110359390573
C039,Pseudomonas aeruginosa MPAO1,PA0102,0,0.029853455722332,0.0748816207051277,0.1525112688541412,0.08574878176053363
C039,Pseudomonas aeruginosa MPAO1,PA0103,0,0.0302638839930295,0.0742987394332885,0.1498018205165863,0.0847881479809681
C039,Pseudomonas aeruginosa MPAO1,PA0104,0,0.0457536503672599,0.6640757918357849,0.295548528432846,0.3351259902119636
C039,Pseudomonas aeruginosa MPAO1,PA0105,0,0.0304190870374441,0.2504761517047882,0.6161322593688965,0.2990091660370429
C039,Pseudomonas aeruginosa MPAO1,PA0106,0,0.0303499028086662,0.2159146219491958,0.403497040271759,0.216587188343207
C039,Pseudomonas aeruginosa MPAO1,PA0107,0,0.0275438874959945,0.09276083111763,0.2910815775394439,0.13712876538435614
C039,Pseudomonas aeruginosa MPAO1,PA0108,0,0.0305679012089967,0.171672910451889,0.8006324172019958,0.3342910762876272
C039,Pseudomonas aeruginosa MPAO1,PA0109,0,0.0327546745538711,0.2375885099172592,0.6895459294319153,0.31996303796768183
C039,Pseudomonas aeruginosa MPAO1,PA0110,0,0.0303421039134264,0.075004756450653,0.1591155230998993,0.08815412782132624
C039,Pseudomonas aeruginosa MPAO1,PA0111,0,0.0318058840930461,0.0822896212339401,0.3867037296295166,0.16693307831883428
C039,Pseudomonas aeruginosa MPAO1,PA0112,0,0.0280116889625787,0.0704158544540405,0.1866978853940963,0.09504180960357184
C039,Pseudomonas aeruginosa MPAO1,PA0113,0,0.0357319340109825,0.4876145124435425,0.7192203402519226,0.4141889289021492
C039,Pseudomonas aeruginosa MPAO1,PA0114,0,0.0311480443924665,0.0968846008181572,0.3068742156028747,0.14496895360449946
C039,Pseudomonas aeruginosa MPAO1,PA0115,0,0.0286276098340749,0.0967351645231247,0.3034985661506653,0.14295378016928828
C039,Pseudomonas aeruginosa MPAO1,PA0116,0,0.0273298546671867,0.0469739362597465,0.145192489027977,0.07316542665163674
C039,Pseudomonas aeruginosa MPAO1,PA0117,0,0.0632382854819297,0.104374848306179,0.4125300049781799,0.1933810462554295
